,Year,sta_con,yield(t/ha),PDSI_Planting,PDSI_Emerging,PDSI_Silking,PDSI_Dough,PDSI_Dent,PDSI_Maturity,PDSI_Harvest,PIC
6721,2016,indiana_martin,10.0789452284,0.6141534351088382,0.7449867733256527,0.3586243428092784,0.6836816577841995,1.185648136668735,1.5489814913251834,1.4051764038714991,0.3519998882419148
6759,2016,indiana_pike,9.188335258,0.4712123726358338,0.4965533278903268,0.3680434736029693,0.8201374889281171,1.4246153804348642,1.835972667692852,1.6419472339892205,0.2366716882118226
6797,2016,indiana_posey,9.031537728,1.5986301713196074,1.708062856459838,1.922573990590944,2.343140798091669,2.6263201233079507,2.7237153092100286,2.507775311029018,0.0846363233525352
6839,2016,indiana_spencer,9.3514046892,2.758890723895392,2.8197364238535982,2.74721209907727,3.186882471639685,3.5440984592223,3.5806132668889217,3.138402418405357,0.0088316684002904
6878,2016,indiana_sullivan,10.2921898692,0.1742292763497279,0.4647553888164209,0.0854354631162191,0.1804181143625098,0.8581048953798244,1.4885675401881204,1.628463456497241,0.0669041897047207
6920,2016,indiana_vanderburgh,9.658727848,1.8709202680668324,1.9258041791448568,2.085855063737746,2.597399708782348,2.885256857769312,2.841535254868328,2.430296388922697,0.0151819941549322
6962,2016,indiana_warrick,8.4419790152,2.473484561365084,2.497100993779942,2.2956466949814534,2.7862998811741444,3.1220109015511426,3.038083955664739,2.437836248058457,0.1310238034905451
7043,2016,indiana_fountain,12.029506501600002,1.9978581627370893,1.9322715455692,1.6018165430705311,1.7449526161550508,1.8644674600458,2.2941406962583977,2.564191877422968,0.0044718096222556
7082,2016,indiana_montgomery,12.5438024,1.5187381208255404,1.4963321224661803,1.109655090621502,1.145294241183186,1.1425335571460074,1.4742764015448149,1.5995482753725525,0.0107513701868357
7122,2016,indiana_owen,10.066401426,-0.0903186180197741,0.1236554711407535,-0.0061379598938867,0.0746685328035085,0.5724789879896116,1.2077310954322336,1.5598879386396969,0.0030397776619767
7162,2016,indiana_parke,11.4650353936,0.4290889619332682,0.4604392111876064,0.50353596814304,0.7616783436454962,0.9821345265184066,1.2835051990632873,1.2606810980401153,0.0284757398027192
7285,2016,indiana_vermillion,12.38700487,1.0909644964070009,1.1027683977600384,1.158090018184818,1.482802600421535,1.8155892110352327,2.2460095974621126,2.331014027753888,0.1008368921098357
7367,2016,indiana_warren,13.3152462476,1.8237555572392965,1.763088431894656,1.492303862597268,1.726670263178257,2.0190588072956097,2.493612155932949,2.628313559743179,0.0754949052915053
7409,2016,iowa_boone,13.0706421008,3.515573448155437,3.4441426238437907,2.387647176388435,2.632996589591585,3.007216486625986,3.2498759629378284,3.88043351804378,0.0155479920147906
7451,2016,iowa_dallas,12.794678448,4.31517041029776,4.331397285243561,3.4296865292134173,3.7410672732482175,3.974838343604808,3.994901442372567,3.917403892628169,0.0028054218468534
7493,2016,iowa_grundy,12.449723882,1.7359185852586152,1.4783322845638525,1.3382123569041533,1.530660079888378,1.754531958454426,2.062199266301802,2.6087287877529826,0.0159383758725901
7535,2016,iowa_hamilton,13.108273508000002,2.47274066165586,2.3407129015606087,1.795757339933389,1.8422839313803632,2.038692228075776,2.307816183238637,3.3034910803231465,0.0201746748658085
7576,2016,iowa_hardin,13.045554496,1.873253688649397,1.6379392205685102,0.8745933382495741,0.991309464932184,1.369701780688355,1.8295698791376005,2.568053717708515,0.0201746748658085
7618,2016,iowa_jasper,13.4657718764,2.730785703644477,2.5448600132876664,1.5759943307709778,1.7035642640118889,1.8671757461876288,1.9306823672527444,1.84005673840349,0.0017629787288602
7659,2016,iowa_marshall,13.252527235600002,2.639347199599288,2.4263527357891896,1.4827063194899783,1.6512988824674004,2.016615253810517,2.365819403728292,2.794320848183796,0.0201746748658085
7700,2016,iowa_polk,12.5312585976,3.2293124326184404,3.068227053873497,2.1349603922222364,2.4000215185452407,2.649921682420926,2.829734658672321,3.105222517488948,0.0201746748658085
7742,2016,iowa_poweshiek,13.3716933584,2.357115817159745,2.1811655901823634,1.189387442533672,1.4523279491145455,1.891337410051896,2.166144770804619,2.2450501719873466,0.0201746748658085
7784,2016,iowa_story,13.290158642800002,3.149976769549446,2.9570209087507746,1.903229062448868,2.08477516650515,2.4556495261415785,2.8790065407774423,3.683326352425712,0.0015670811849155
7826,2016,iowa_tama,13.0706421008,1.1191124065109932,0.7367686692973724,-0.4888896731149519,0.0653581710452177,0.6928026639593776,1.1128433223120773,1.7604278345092146,0.0148715094015872
7868,2016,iowa_webster,12.5939776096,2.403798887843177,2.396700366826474,1.6465248737429707,1.869804736040284,2.233424140966257,2.446605302732946,3.198844908985081,0.0201746748658085
7910,2016,iowa_benton,12.5375304988,1.0850563377603577,0.828246664927811,0.0198055386463281,0.9333776935764756,1.565690042803735,1.9766637832401297,2.5933984726188,0.0136930062774268
7952,2016,iowa_cedar,13.5034032836,1.7317702273080775,1.7391117850051925,1.4716149862240937,2.035222947485345,2.629135776832023,2.990795489614884,2.9426792358571228,0.0016891262497671
7994,2016,iowa_clinton,13.4093247656,2.7226950337268634,2.729810766363625,2.524950742486677,3.0585456518176315,3.4639028853374616,3.68601399166494,3.515435410388044,0.0011946467726894
8036,2016,iowa_iowa,13.2086239272,1.4943535113401436,1.383990794409889,0.0602879104975643,0.6378159230500225,1.4519000744496615,1.8216175911289672,2.071143610756576,0.0196349374695651
8077,2016,iowa_jackson,12.6755123252,2.56274897224018,2.4934825401656,2.426761363432307,2.9862139789083435,3.2683121294700164,3.256614122975716,2.914214014086097,0.0226692398911696
8119,2016,iowa_johnson,11.853893268,1.1826370555415218,1.11673825818022,0.8549120444395477,1.4488783564761123,1.859841123652071,2.143325153673404,1.998369239342148,0.0061793710585347
8160,2016,iowa_jones,12.625337115600002,1.5723203225620264,1.4909852621522182,1.4295021870137008,1.9443672988262,2.246502665991418,2.390278974523412,2.450105890146652,0.0201746748658085
8201,2016,iowa_linn,12.562618103600002,1.4250536500673965,1.2380252216783538,0.9508549001538752,1.388427618096405,1.7131322608848876,1.9734665496026649,2.39691940452103,0.0173248406850387
8242,2016,iowa_muscatine,12.731959436,1.448495264328996,1.438395684652366,0.7288192193896733,1.2540840123993937,1.693359376347205,2.126698043658585,1.981029396830391,0.0610734253540773
8284,2016,iowa_scott,13.547306592000002,2.3808867926609665,2.391185780373996,2.0506230700904635,2.548840339136902,3.103865487876841,3.6061444232880535,3.6170255965770135,0.0038089392735937
8326,2016,iowa_butler,13.001651187600002,1.590448095149302,1.3465526334000968,1.3833346047108228,1.6283940550392868,1.8913240483974647,2.315841539122736,3.5575284885866183,0.0075403888475033
8368,2016,iowa_cerro gordo,12.1424007232,0.9449290441383686,0.4419494819426457,0.6427244156484898,1.369489365475914,1.7827385779399805,2.522789233342699,4.114334203643828,0.0023925343163882
8410,2016,iowa_floyd,12.311742055600002,0.961358677718871,0.4836972277713748,0.7872451930524207,1.6163098554442117,2.183101575811776,3.1397091473512564,5.28354987198552,0.0063889332564809
8452,2016,iowa_franklin,12.844853657600002,1.7179655060912633,1.491906416739006,1.2802136504335224,1.6542722667261287,1.96394491888147,2.4747964386009627,4.070357884085856,0.0010398258419772
8494,2016,iowa_hancock,12.562618103600002,1.2879601181151683,1.161803489529891,0.887648838802353,1.2731839251782735,1.5026448313274414,2.162223192226049,3.7151576851345856,0.0160750718187751
8536,2016,iowa_humboldt,12.9263883732,1.8344698964940755,1.7948931216614827,0.9069171690901444,1.0471164647635731,1.2444204479436511,1.5991765705128391,2.969418916274371,0.0019112880496054
8578,2016,iowa_kossuth,12.8385817564,1.073169272735918,1.1223032448928172,0.3784445896275453,0.8584827819791396,1.0104546343204126,1.3571253871600495,2.6012822836565017,0.0059677707855667
8620,2016,iowa_mitchell,12.4873552892,0.9760232247922004,0.613567166471221,0.5025376646431035,1.197636800352971,1.6996274034169756,2.691436231909597,3.925127655454798,0.011286542915508
8662,2016,iowa_winnebago,12.4120924748,0.596104412030279,-0.0076329748187963,-0.3067045658951762,0.9857748304874948,1.3991820524671026,1.9058501946060635,3.086797147748085,0.0201746748658085
8704,2016,iowa_worth,12.010690798,0.4765890880100134,-0.1483084683395965,0.2120905748235838,1.1809501785275145,1.5905518999941954,2.339873640726849,3.5428970087025413,0.0131726654037746
8746,2016,iowa_wright,12.5563462024,1.886938075291978,1.790276738092195,1.636694657509135,1.935042939586088,2.2415725304230647,2.720456658396325,4.187998217958259,0.0201746748658085
8788,2016,iowa_allamakee,12.8636693612,-0.7436932010839987,-0.9606338342182568,-0.8123138662329517,0.679016168258323,1.7919492263959025,2.897420142934085,4.293445322187981,0.0201746748658085
8830,2016,iowa_black hawk,12.9452040768,1.4005331826698184,1.093103419826958,1.1508569336974617,1.6145208698648157,1.89910314873166,2.0784814113420977,2.4452438495865025,0.0201746748658085
8872,2016,iowa_bremer,13.2086239272,1.2586750266294944,0.9513017250167848,0.7253137016302647,0.9971474876738942,1.169385153888561,1.4294729710457963,2.6776867967298474,0.0016938233356738
8914,2016,iowa_buchanan,12.8950288672,-0.2829397464929117,-0.5632762243715087,-0.7430808389147019,-0.0345108124842382,0.350154440044669,0.4966836465744249,1.4516777372856362,0.0201746748658085
8956,2016,iowa_chickasaw,12.9577478792,-0.0193856765563619,-0.3986431413135952,-0.4129830655318141,0.7397593951763755,1.6375857080404626,2.673200078816811,4.259904467924953,0.0007947283022616
8998,2016,iowa_clayton,13.189808223600002,-0.7560842184717641,-0.9873836309678452,-0.9876906109457956,0.0111225937528524,0.932010597829922,1.7253039559671324,2.830164872117864,0.001342058846085
9040,2016,iowa_dubuque,13.265071038,0.6028269518337721,0.479092833260143,0.8106987009789057,1.364051039732754,1.7022535999233874,2.0265156632986034,2.320788752747851,0.0201746748658085
9082,2016,iowa_fayette,12.70059993,-0.1999321194850492,-0.4440476802973405,-0.3908773850249016,0.2206902959157021,0.7710360544691047,1.4765842437016203,2.675453318485145,0.0029084790577489
9124,2016,iowa_howard,12.6817842264,0.1600320748945684,-0.2543316565489966,-0.1566993018263044,0.9906862255853908,1.6904147629259427,2.8136893264332765,4.120889948818365,0.0004968145420538
9166,2016,iowa_winneshiek,13.2148958284,-0.3737783656139607,-0.6213102442811401,-0.5959564207987484,0.6643879101392488,1.6932828111203486,2.973682145186848,4.448068968223032,0.0201746748658085
9208,2016,iowa_buena vista,12.6127933132,2.524897346074197,2.7762551277716603,1.920660551066597,2.015676319212199,2.0209105679084725,2.2695701974014173,3.268692354241555,0.0035858723591906
9250,2016,iowa_cherokee,13.7793669364,3.2031705781546016,3.612098913328321,3.077237665992161,2.958224492826479,2.863041010016637,3.0904512165141025,3.540410926175015,0.0201746748658085
9291,2016,iowa_clay,12.669240424000002,2.5494336907935056,2.902099952828913,2.911384117430253,2.927838060267068,2.760206348424816,2.86399239555548,3.623688864928808,0.002609818411582
9333,2016,iowa_dickinson,11.791174256,1.81891800369998,2.1804464492076794,2.5047510153130634,2.571003061632093,2.376726551153844,2.359915619557476,3.034229318434028,0.0090731515620846
9375,2016,iowa_emmet,12.449723882,1.2960219246135494,1.5403819707920408,1.1625838657831935,1.365490797737965,1.2311265544218972,1.2580210440532358,2.0199650532711537,0.006577578329277
9416,2016,iowa_lyon,12.9765635828,1.9357548483785847,2.2383658869625767,2.1132565975446256,1.7821495069864024,1.3058270973283113,1.2750125851722895,2.269087708320953,0.0048696393978708
9458,2016,iowa_osceola,12.7758627444,1.966344700883132,2.2844274376016664,2.5612808228201325,2.6711267715672444,2.524271210797305,2.6194060600566527,3.459594785765765,0.0095944889667671
9500,2016,iowa_palo alto,12.292926352,1.6899979307301674,1.8690641637956429,1.284922347738921,1.36183839890211,1.245291209304184,1.4262810736680498,2.606751895678254,0.0267044834733282
9542,2016,iowa_plymouth,13.1208173104,3.09450314158485,3.491949770799503,3.564264747487188,3.275731301935514,3.1366063532474224,3.277231456096217,3.3723169853660253,0.0081972020337362
9583,2016,iowa_pocahontas,12.9702916816,2.5588389430116414,2.714425565449327,1.7632745750211152,2.029170075421016,2.196758722156144,2.4872232385759694,3.568260908661332,0.0010571399230402
9624,2016,iowa_sioux,13.3089743464,2.1901984742861687,2.5289063163589725,2.531374305099704,2.251716116633031,2.11297269737885,2.2510538821689625,2.64236600858367,0.0269790652060789
9665,2016,iowa_appanoose,11.684551935600002,3.135773762394149,2.900372736355913,1.5392710130415148,1.469484182149083,1.7497972756819704,1.7845766298388466,0.7684108447872177,0.0201746748658085
9705,2016,iowa_clarke,10.279646066800002,3.0879215182260022,3.008255854595539,2.0733284492825352,2.2361530860265098,2.2112305880517003,2.090862381365872,2.0540213152881743,0.0201746748658085
9744,2016,iowa_decatur,11.3584130732,2.570836067780272,2.4338041137565267,1.319691561549515,1.3812283541991082,1.3410930727725423,1.198533541067338,0.2759848465393116,0.0201746748658085
9783,2016,iowa_lucas,10.9507394952,2.888750046491623,2.722499986489614,1.43687504529953,1.4537500341733296,1.3912500043710072,1.212083339691162,0.1745833108822504,0.0201746748658085
9822,2016,iowa_madison,11.634376726,4.1095382483284935,4.156751945712323,3.1019036383021805,3.2589500173557,3.2795270659160973,3.219346611976813,3.287789525539895,0.0201746748658085
9864,2016,iowa_marion,12.418364376,2.901283954947858,2.6965811321606417,1.6361150757186385,1.871883502844332,1.9741303529112484,1.969543806949516,1.733337629116485,0.0051537822111388
9904,2016,iowa_monroe,11.28942216,2.5370738107779807,2.3582213875112497,1.1324870877160356,1.1419778633674864,1.2637626014219143,1.1920553553734905,-0.3531008676482594,0.0201746748658085
9946,2016,iowa_ringgold,11.258062654000002,3.756079801922046,3.8328766155755374,2.9211075233710746,3.32947933304988,3.698255509209893,3.8126051486896895,3.5406744561417143,0.0201746748658085
9986,2016,iowa_union,11.477579196,4.352500583838534,4.451565959755286,3.386215872069201,3.731493461067663,4.160635041749036,4.244598387844034,4.086983394346856,0.0201746748658085
10028,2016,iowa_warren,11.5779296152,3.2380473294583383,3.0584182573198326,2.232486508001244,2.543142806147698,2.683921490052409,2.7556609782159547,2.835550940282113,0.0201746748658085
10068,2016,iowa_wayne,10.944467594,3.2334954258506308,2.9973455381066088,1.7015045848536547,1.5299733074269704,1.330141123836046,1.1247444760699383,-0.6490427174702754,0.0201746748658085
10109,2016,iowa_davis,11.8350775644,2.343308217566589,2.2236206668546834,1.1756465429889744,1.2633908022751752,1.5608979753036607,1.6516307587253636,1.0807399243630211,0.0788347232169229
10150,2016,iowa_des moines,13.17099252,0.9334555632105987,0.7821069320130655,-1.0520224604583284,0.1795910937999926,1.1873308912843583,1.5484670722157328,0.8509861076012405,0.0599830820821123
10191,2016,iowa_henry,12.481083388,0.6394091330564889,0.1405381826135595,-1.5454316796047358,-0.9382238082812266,0.4522547058857355,1.284339078914832,0.4773547875900555,0.0201746748658085
10233,2016,iowa_jefferson,12.355645364,0.7570150799344297,0.5016347051344489,-1.2647414291684484,-0.3688782272655658,0.988318652993576,1.419354497861727,0.4890301799616148,0.0357606042251711
10275,2016,iowa_keokuk,13.0831859032,1.6570681516689412,1.5758417645721516,0.4350851906963728,0.9914071709973368,1.6496033012763078,1.94779521110918,1.331594124089489,0.0201746748658085
10317,2016,iowa_lee,12.2051197352,0.8520140675075245,0.5259172934174566,-1.4585136965994052,-0.8930254019969256,0.0702782690134268,0.7739501000617738,0.0191918863789249,0.0139361367599554
10359,2016,iowa_louisa,12.5563462024,0.3140655868072547,0.0447518313473728,-0.6604261513343057,0.6318745344819195,1.342143863089274,1.6196447040869926,1.150297873790521,0.1577015123607613
10401,2016,iowa_mahaska,12.8385817564,2.475668853292928,2.286211661484207,1.0762385086599626,1.258899398804023,1.3758830101717088,1.3722342727692691,0.5537337694754881,0.0201746748658085
10443,2016,iowa_van buren,11.853893268,1.1264896200800378,0.8127038184111323,-0.9120247036753342,-0.5475154682304412,0.3644759194831035,1.2081166765970268,0.4833160151437578,0.0201746748658085
10485,2016,iowa_wapello,12.3493734628,1.2534414137182786,1.1287831811232234,-0.4630155015791912,0.0036684782270753,0.5960513843293379,0.9333115248177318,-0.1325274862315128,0.0201746748658085
10526,2016,iowa_washington,13.0580982984,1.2802228504827096,1.3036235633101956,0.5371689629516812,1.102955213214804,1.795183328111869,2.191637942459832,1.725776747874984,0.0201746748658085
10567,2016,iowa_adair,11.935427983600002,3.806386590051732,3.94256285396879,2.926351043739289,3.0944036592517405,3.392202246252406,3.467780729045319,3.553550542935358,0.0263931932791095
10608,2016,iowa_adams,11.7535428488,4.104097689334736,4.31384225037671,3.59097209545069,4.206526809404063,4.627169002100479,4.810320523339649,4.606490274011628,0.0201746748658085
10648,2016,iowa_cass,12.2866544508,3.036428965869339,3.279787964801938,2.847967619655709,3.215002137626464,3.4624640029515725,3.588722157358689,3.91126225137684,0.0201746748658085
10690,2016,iowa_fremont,11.339597369600002,4.335657434694086,4.683542356201243,4.396848216552025,4.64826934893349,4.7914238461008285,5.226748914539869,5.502515908980516,0.0868395978592863
10730,2016,iowa_mills,11.8162618608,4.589051885997911,4.864751776086428,4.182400808648146,4.773072416496085,4.768305392191995,4.807486435330223,4.870552635850654,0.0108524458239926
10771,2016,iowa_montgomery,11.634376726,3.3158428912800897,3.5380424321856747,3.086441884196625,4.041366818080555,4.341718659810458,4.535513209314929,4.653512864011128,0.0269295593290806
10813,2016,iowa_page,11.6531924296,4.333652645227749,4.59665644844355,4.31439487558303,4.977085785058428,5.347377983826447,5.637434008262543,5.566291400318085,0.0021220510950115
10855,2016,iowa_pottawattamie,13.196080124800002,3.1626377019475407,3.497064415751248,2.832302137264736,3.2635820048693702,3.4393680131826474,3.678240903883012,4.247362270907775,0.0079644551675508
10895,2016,iowa_taylor,10.0287700188,4.06832729061888,4.238205853932192,3.471206941998701,3.970877679456398,4.274733432110857,4.35140736586733,4.003185864863507,0.0310523017507018
10937,2016,iowa_audubon,12.9263883732,4.538938681805426,4.734985103317631,3.961383162167418,3.9192089817788953,4.113573494476103,4.175645649038358,4.59008879881706,0.0201746748658085
10979,2016,iowa_calhoun,13.001651187600002,2.7526474792748576,2.9103297362894645,1.9614668233274355,2.3353953137693395,2.5628137340135893,2.579696560398313,3.0903685084997563,0.01442809401897
11021,2016,iowa_carroll,12.7382313372,4.436708023816204,4.679367388704708,3.7908866123974816,3.825012897805705,3.971802743963418,3.8866199721549934,4.090768276874598,0.0018835626241634
11063,2016,iowa_crawford,13.390509062,5.712715954519531,5.953923103998444,4.866354029371095,4.86455173513161,4.915414972113611,4.801391779464108,5.009705853965083,0.0019728813232293
11105,2016,iowa_greene,12.888756966,3.935581796560312,4.018577209962836,3.1026493200380387,3.3587686740734264,3.622844586608929,3.665422061772448,3.94580166316538,0.0201746748658085
11147,2016,iowa_guthrie,12.4309081784,4.257964175809235,4.350925699955934,3.2908577775536383,3.2461641208075345,3.289650066473815,3.261353486547261,3.382876713595376,0.0218776060611437
11189,2016,iowa_harrison,12.8323098552,4.385372224425595,4.744565154946941,3.90832347851089,4.090258765960952,4.108727374317351,4.226665893076322,4.857304788913852,0.1420715204884213
11229,2016,iowa_ida,13.547306592000002,4.315699463980103,4.598623151738198,3.6995075133878346,3.748406281358358,3.632663155398222,3.556704164427945,3.971978976184268,0.0201746748658085
11270,2016,iowa_monona,11.571657714,4.600382685982561,5.02080254815538,4.299100125316917,4.297259994624466,4.238144188926593,4.156341355869553,4.201322376324207,0.2242713343845012
11312,2016,iowa_sac,13.440684271600002,3.791763638693727,4.008653178415023,3.039345251860138,3.118597812451574,3.088191662042288,3.0353782883233547,3.643011846585772,0.001637528582317
11354,2016,iowa_shelby,13.5034032836,4.145856791376319,4.463692730470146,3.7274037629434487,3.800813174430081,3.959094596577694,4.118201510928802,4.685945287185935,0.0149865199047739
11395,2016,iowa_woodbury,12.7758627444,4.398196212123505,4.813881521075008,4.589604736169656,4.470415350214505,4.348124901513352,4.326094566314266,4.072814713960561,0.0162266814992298
11469,2016,michigan_gladwin,9.1318881472,2.197499990463257,1.962500095367432,0.7925000190734863,-1.0366666813691456,-0.9333333373069764,-0.6850000023841858,0.4994444375236829,0.1757828571202585
11506,2016,michigan_gratiot,10.0413138212,1.644033435427,1.603698804857332,-0.4464724181010484,-0.6866469957312553,-0.0489779028437598,0.504511033048784,0.7701960231847519,0.0588648908368588
11546,2016,michigan_isabella,9.740262563600002,1.5196504887634732,1.41237603903802,-0.8114514533563751,-1.0106818133587134,-0.2746694235078122,0.5222888056452226,0.3834305121918287,0.0126045638194958
11588,2016,michigan_mecosta,9.0879848388,2.6243420386174963,2.5439911711285683,1.6147076264459483,1.488762183496129,1.6643664388396353,1.8146588818604013,1.5113905219771473,0.4533649386787591
11630,2016,michigan_midland,10.5932411268,1.902244462971729,1.7921217118803892,0.0899108930289866,-0.6170208357864099,0.0909280466060685,0.8283467865850701,0.8854113451516886,0.0229189692280844
11671,2016,michigan_montcalm,9.7904377732,2.368393644501561,2.3015467825027653,1.1893222591972892,1.0304084725427118,1.458030897153699,1.7379649464546494,1.749170181381513,0.3972783143107989
11712,2016,michigan_arenac,9.2008790604,2.280698424686652,2.136912531858947,1.2917558552390913,0.9384464614281351,1.2678459893111254,1.4828938175222997,1.6531027047088396,0.1757828571202585
11752,2016,michigan_bay,10.530522114800002,3.380980629954633,3.1764337649928054,2.010130513449081,1.765115901962804,2.164510996886434,2.3046971799830875,1.88626364167062,0.0285159219528676
11794,2016,michigan_huron,10.7061353484,1.5820724713350751,1.416920171990835,0.2217769679187529,-0.7028723077013108,-0.3346934658448219,-0.1064751927882591,-0.4699914556824178,0.0088575797291393
11836,2016,michigan_saginaw,10.336093177600002,1.2646486476397445,1.2670727794344878,-0.4150758688469591,-0.8079100457586069,-0.0105374364862884,0.4681142470022024,0.2010837076849494,0.0093629777666749
11878,2016,michigan_sanilac,11.5653858128,-0.0565263711137518,0.0008288855755447,-0.6504016855786974,-0.7999694002018397,-0.0217751395834885,0.1789129594558415,-0.1266268882400766,0.006694662528148
11920,2016,michigan_tuscola,10.8942923844,1.9084344039009185,1.7603675905513994,0.1751889429195604,-0.2452335969101201,0.27144967020923,0.4678881854050525,-0.0377940023864483,0.0347249654355125
11956,2016,michigan_alpena,5.575720166800001,2.2699999809265137,2.132499933242798,1.362500011920929,0.899999996026357,-0.1900000075499216,-0.8683333396911621,-0.8244444330533346,0.1757828571202585
12012,2016,michigan_ogemaw,8.711670766800001,2.841705257674749,2.646187242393788,1.725073995123806,1.2590840774153191,1.435572718919372,1.5636229135610675,1.489061191889003,0.1757828571202585
12130,2016,michigan_barry,9.4078518,1.219286834700167,1.2232705280864722,-0.7070840861138341,-0.5323946118989443,0.8517118579211417,1.274064315727927,1.233199617153974,0.0443136417701058
12212,2016,michigan_calhoun,8.5486013356,-1.1784646477097973,-1.1871380710232933,-2.030412893462243,-1.4328486780890977,-0.0738625192801711,0.5494975326610952,0.6952633863850224,0.1053207731973612
12254,2016,michigan_clinton,10.3298212764,1.1539077200029828,1.1431985946724783,-1.085596962302723,-1.0795377829430557,0.2430379825642521,1.064499411480453,1.2769476931664847,0.0112248392374719
12335,2016,michigan_hillsdale,10.2169270548,-2.912010043142101,-2.930974384562222,-3.5655657767718125,-3.4147359856879027,-2.9937751114752227,-2.792336806110252,-2.506607547563276,0.0744668246445497
12377,2016,michigan_ingham,9.8594286864,-0.2571012735635251,-0.2068305181172432,-1.83147902036436,-1.6944606677003262,-0.1506455013093085,1.1742047409766518,2.093086058336109,0.0110631684423631
12419,2016,michigan_ionia,10.6371444352,1.665268673482182,1.664827232708007,0.1705831501903953,0.0593510466224999,1.106695592761053,1.4982570855079955,1.7105846502358644,0.0394178932703373
12461,2016,michigan_jackson,7.758341784400001,-1.8193841291674,-1.849082346005868,-2.901735712883056,-2.8699369399778942,-2.126822488479361,-1.5587645344579295,-0.9572789792629646,0.0555104617604617
12503,2016,michigan_shiawassee,9.4078518,-0.8305338025093079,-0.920353518925922,-2.342450729893966,-2.515788731597399,-1.911971830426248,-1.6237577536632195,-1.210885437307223,0.0058987680649771
12583,2016,michigan_lapeer,10.7061353484,1.0775865410382932,1.0132019110597097,-0.4268269213346335,-0.3185769214318731,0.3627820488113242,0.3989230846795135,0.0485641001472966,0.0040588920959147
12625,2016,michigan_lenawee,10.3925402884,-2.2236948656940214,-2.2550000010443307,-3.2111205984283178,-3.3839983668358045,-3.181847732214001,-2.950632819067246,-2.421904140065457,0.0650277772751126
12667,2016,michigan_livingston,9.7590782672,-1.0512733996895238,-1.1128216396317878,-2.342210195406926,-2.124819268344555,-0.8759573656434996,-0.0941186752054228,0.9662606913797936,0.1757828571202585
12745,2016,michigan_monroe,10.630872534000002,-1.0141402297297022,-1.0724839228069598,-2.116854652762413,-2.3787206965320244,-2.2384383816116533,-1.9901350930955088,-1.3797372320146135,0.0154376200887828
12787,2016,michigan_washtenaw,8.6426798536,-2.01832111754775,-2.0271365682750155,-2.835701723352456,-3.011924326927565,-2.6570793208821573,-2.4592012318131844,-1.983931703951052,0.0370445894507884
12828,2016,michigan_allegan,10.869204779600002,0.7094363827262282,0.672360083624453,-0.8379493078555216,-0.3369060189110142,1.134934352148968,1.4242499118327927,1.104957402174698,0.1419700818515382
12909,2016,michigan_cass,9.6838154528,0.4346987549077767,0.6299620395631802,-0.0472644579368202,-0.0767873549076917,1.4140587937599038,2.032793445881409,1.940924761706993,0.5422103340292276
12951,2016,michigan_kalamazoo,9.4642989108,-0.8332598674999174,-0.7228770288772024,-1.412834012693649,-0.1964797594563637,1.837928271614021,2.273854718491969,2.163243754795453,0.5463302752293578
12992,2016,michigan_kent,10.091489030800002,2.1145821044364927,2.067238387809009,1.163205010834677,1.3918183632168588,1.985092144204372,2.235871247056696,2.249298180145152,0.1735337132482727
13034,2016,michigan_ottawa,9.9660510068,1.6253881374170738,1.5806051109689787,1.0292936931429877,1.365104385527497,1.818302787531301,1.976748885036491,1.791284162648685,0.2133390541571319
13109,2016,michigan_muskegon,9.6210964408,1.962647732492852,1.95017873184015,1.0972902742139037,1.4811042142285598,1.800036546537753,1.974388287224237,1.82672809728714,0.2232042485560336
13149,2016,michigan_newaygo,9.4517551084,2.2960548158005247,2.2273975013249463,1.373019881263564,1.557812932758224,1.5155997356904756,1.590455100003174,1.4744397519432908,0.2069700197838989
13188,2016,michigan_oceana,9.4078518,1.4731670173526812,1.2989706041432227,-0.0151102492163162,0.1057282799348777,-0.2073669455402872,0.1818557247749063,0.2615686307976893,0.2693897398492584
13227,2016,minnesota_benton,10.618328731600002,0.2857917774829406,-0.3259456305824426,-0.4622790711913956,0.8221898815634093,1.642802533420158,2.4191340820453595,2.814542982476001,0.1157831453124447
13269,2016,minnesota_carver,12.136128822000002,-0.242907336953604,-0.1777612746012708,-0.353804120688195,-0.0515337940827816,0.8175995287228561,1.8584898494453208,2.298515226457254,0.0043475560524191
13311,2016,minnesota_kandiyohi,12.318013956800002,-2.03780824678255,-2.1105228438581864,-1.574429580412557,-0.6474150143103586,1.195432740759381,2.060738152443503,2.433497283351537,0.0991881231317103
13351,2016,minnesota_mcleod,11.747270947600002,-1.3029442160875566,-1.0410889407677193,0.0201048594989188,0.5359410399853245,1.5307947753142706,2.4854814499725126,2.863651392949763,0.037163640355438
13393,2016,minnesota_meeker,11.496394899600002,-1.508685342197059,-1.570813250576492,-1.143855911285585,-0.1921100958610349,1.182241889910678,1.9329306352899784,2.4778492582156835,0.0511933941602438
13434,2016,minnesota_morrison,10.223198956,0.5593320310204238,0.2610459217368387,0.2209027807610001,1.4091047335761695,2.266245672014821,2.6287618570946174,2.581362407343044,0.2214950673891899
13476,2016,minnesota_renville,12.468539585600002,-1.5525268971563844,-1.5243685703514105,-0.5755550783523606,0.213148615717285,1.5820053970992791,2.7745172670341,3.1127160054894825,0.0015365459506715
