Year,sta_con,irrigated soybean area,soybean area,PIC
2003,illinois_washington,749.0,151289.0,0.004950789548480061
2003,illinois_adams,497.0,139842.0,0.003554010955220892
2003,illinois_fulton,402.0,129281.0,0.003109505650482283
2003,illinois_hancock,753.6666666666666,153060.0,0.004923994947515135
2003,illinois_henderson,4398.0,59567.0,0.07383282690080079
2003,illinois_cass,2886.0,63247.0,0.045630622796338165
2003,illinois_christian,2251.062103929024,176385.0,0.012762208259937206
2003,illinois_greene,1150.0,101047.0,0.011380842578206181
2003,illinois_jersey,2251.062103929024,57986.0,0.03882078611956376
2003,illinois_morgan,525.0,115784.0,0.004534305258066745
2003,illinois_sangamon,2251.062103929024,177858.0,0.012656513083072024
2003,illinois_scott,1471.0,39367.0,0.03736632204638403
2003,indiana_bartholomew,1673.0,70383.0,0.02376994444681244
2003,indiana_hendricks,2189.39592760181,79400.0,0.027574256015136144
2003,indiana_johnson,757.0,52909.0,0.014307584720935946
2003,indiana_morgan,2189.39592760181,37113.0,0.058992696025700155
2003,indiana_shelby,775.0,88071.0,0.008799718409010912
2003,indiana_wayne,2189.39592760181,59628.0,0.03671758112970098
2003,indiana_carroll,2189.39592760181,79671.0,0.027480462497041707
2003,indiana_cass,885.0,79069.0,0.011192755694393505
2003,indiana_elkhart,6637.0,59461.0,0.11161938077058912
2003,indiana_fulton,4013.0,74270.0,0.05403258381580719
2003,indiana_kosciusko,5126.0,93239.0,0.054976994605261745
2003,indiana_marshall,2220.0,68933.0,0.03220518474460708
2003,indiana_miami,608.75,84066.0,0.00724133418980325
2003,indiana_st. joseph,4284.0,57160.0,0.07494751574527642
2003,indiana_wabash,180.0,94045.0,0.00191397735126801
2003,indiana_allen,139.66666666666666,130071.0,0.0010737725293621689
2003,indiana_de kalb,315.0,68197.0,0.00461897150901066
2003,indiana_huntington,246.0,98527.0,0.0024967775330620033
2003,indiana_lagrange,6156.0,37408.0,0.16456372968349017
2003,indiana_noble,1706.0,56026.0,0.030450148145503873
2003,indiana_steuben,476.0,31057.0,0.015326657436326755
2003,indiana_whitley,2189.39592760181,70839.0,0.03090664644619221
2003,indiana_jasper,4894.0,103723.0,0.04718336338131369
2003,indiana_la porte,10012.0,85769.0,0.11673215264256316
2003,indiana_lake,1572.0,51155.0,0.030730133906753984
2003,indiana_newton,399.0,71258.0,0.005599371298661203
2003,indiana_porter,2975.0,57399.0,0.05183017125733898
2003,indiana_pulaski,3774.0,85332.0,0.04422725355083673
2003,indiana_starke,2968.0,38960.0,0.07618069815195072
2003,indiana_white,818.0,115324.0,0.007093059553952343
2003,indiana_jackson,224.0,79968.0,0.0028011204481792717
2003,indiana_jennings,2189.39592760181,53557.0,0.04087973425699367
2003,indiana_ohio,2189.39592760181,3546.0,0.6174269395380174
2003,indiana_ripley,2189.39592760181,67582.0,0.032396139913021364
2003,indiana_daviess,258.0,58986.0,0.004373919235072729
2003,indiana_dubois,2189.39592760181,48360.0,0.045272868643544455
2003,indiana_gibson,1371.5,84421.0,0.016245957759325285
2003,indiana_greene,825.0,36822.0,0.0224050839172234
2003,indiana_knox,7467.0,125991.0,0.059266138057480294
2003,indiana_martin,2189.39592760181,13556.0,0.16150751900278917
2003,indiana_posey,3464.0,86289.0,0.040144166695639076
2003,indiana_spencer,2189.39592760181,49676.0,0.044073514928774656
2003,indiana_sullivan,2642.0,70539.0,0.03745445781766115
2003,indiana_warrick,2189.39592760181,33357.0,0.06563527678153941
2003,indiana_montgomery,466.5,115627.0,0.004034524808219533
2003,indiana_parke,1044.5,56820.0,0.018382611756423795
2003,indiana_putnam,2189.39592760181,61306.0,0.03571258812517225
2003,indiana_tippecanoe,293.0,90405.0,0.0032409711852220565
2003,indiana_vermillion,2189.39592760181,42184.0,0.05190109822685876
2003,indiana_vigo,613.3333333333334,49111.0,0.01248871603781909
2003,indiana_warren,833.5,67343.0,0.012376935984437877
2003,iowa_dallas,166.0,117746.0,0.0014098143461349006
2003,iowa_jasper,345.0,144889.0,0.002381133143302804
2003,iowa_story,66.0,140082.0,0.00047115261061378335
2003,iowa_webster,1819.8764172335605,178461.0,0.010197614141092791
2003,iowa_muscatine,1913.0,76014.0,0.025166416712710818
2003,iowa_butler,46.0,125782.0,0.0003657121050706778
2003,iowa_floyd,260.0,114046.0,0.0022797818424144644
2003,iowa_hancock,444.0,137638.0,0.0032258533253897905
2003,iowa_kossuth,1819.8764172335605,245524.0,0.007412213947449376
2003,iowa_worth,1819.8764172335605,91409.0,0.019909160118079843
2003,iowa_clayton,387.0,58962.0,0.006563549404701333
2003,iowa_buena vista,1819.8764172335605,144212.0,0.012619452037511168
2003,iowa_dickinson,194.0,84595.0,0.0022932797446657605
2003,iowa_emmet,210.0,95132.0,0.002207459109447925
2003,iowa_lyon,341.0,134125.0,0.0025424044734389563
2003,iowa_osceola,436.0,110098.0,0.003960108267180148
2003,iowa_palo alto,284.0,136241.0,0.002084541364200204
2003,iowa_plymouth,539.0,201847.0,0.0026703394154978773
2003,iowa_sioux,2355.0,193229.0,0.012187611590392746
2003,iowa_des moines,950.0,62127.0,0.015291258229111336
2003,iowa_keokuk,1819.8764172335605,94567.0,0.01924430739299714
2003,iowa_lee,1819.8764172335605,73104.0,0.024894348014247652
2003,iowa_louisa,1918.0,64582.0,0.02969867765011923
2003,iowa_washington,1819.8764172335605,101560.0,0.01791922427366641
2003,iowa_cass,1819.8764172335605,114470.0,0.015898282669988297
2003,iowa_fremont,2973.5,127516.0,0.023318642366448133
2003,iowa_mills,940.0,96158.0,0.009775577695043574
2003,iowa_pottawattamie,604.0,205719.0,0.002936043826773414
2003,iowa_greene,578.0,144763.0,0.0039927329497178145
2003,iowa_guthrie,1819.8764172335605,97056.0,0.018750787351977834
2003,iowa_harrison,9485.0,156052.0,0.06078102171071181
2003,iowa_monona,21768.0,139029.0,0.15657165051895647
2003,iowa_sac,195.0,146178.0,0.0013339900669047326
2003,iowa_woodbury,3237.0,150350.0,0.021529763884270036
2003,kansas_barton,9495.0,17431.0,0.5447191784751305
2003,kansas_dickinson,1314.0,34626.0,0.037948362502166
2003,kansas_ellis,481.0,2118.0,0.2271010387157696
2003,kansas_ellsworth,350.0,2749.0,0.12731902510003637
2003,kansas_lincoln,3961.27841781874,9237.0,0.42884902217372955
2003,kansas_marion,995.0,33140.0,0.030024140012070006
2003,kansas_mcpherson,13060.0,31941.0,0.40887887041733195
2003,kansas_rice,4492.0,18182.0,0.24705752942470574
2003,kansas_rush,2154.0,5095.0,0.4227674190382728
2003,kansas_saline,754.0,14928.0,0.0505091103965702
2003,kansas_anderson,1475.0,78666.0,0.018750158899651693
2003,kansas_coffey,297.0,62336.0,0.00476450205338809
2003,kansas_douglas,654.0,37078.0,0.01763849182803819
2003,kansas_franklin,324.0,68607.0,0.004722550177095631
2003,kansas_geary,1353.0,16302.0,0.08299595141700405
2003,kansas_lyon,111.0,67383.0,0.0016472997640354392
2003,kansas_miami,381.5,45184.0,0.008443254249291784
2003,kansas_morris,149.0,30520.0,0.004882044560943643
2003,kansas_osage,642.0,63458.0,0.010116927731728072
2003,kansas_shawnee,6361.0,37139.0,0.17127547860739384
2003,kansas_wabaunsee,1929.0,21304.0,0.09054637626736763
2003,kansas_clay,8456.0,53077.0,0.15931571113665052
2003,kansas_cloud,5147.0,18672.0,0.27565338474721507
2003,kansas_jewell,3032.0,20598.0,0.1471987571608894
2003,kansas_mitchell,1786.0,9964.0,0.1792452830188679
2003,kansas_osborne,3280.0,7868.0,0.4168784951703101
2003,kansas_ottawa,901.0,13716.0,0.06568970545348499
2003,kansas_phillips,1888.0,3631.0,0.5199669512530983
2003,kansas_republic,12488.0,57389.0,0.21760267647110074
2003,kansas_rooks,492.0,5570.0,0.08833034111310592
2003,kansas_smith,1367.0,10201.0,0.1340064699539261
2003,kansas_washington,3461.0,57666.0,0.06001803489057677
2003,kansas_brown,2472.0,102675.0,0.024075967859751645
2003,kansas_doniphan,492.0,59918.0,0.008211222003404652
2003,kansas_jackson,155.0,30136.0,0.005143350146004778
2003,kansas_jefferson,720.0,43812.0,0.016433853738701727
2003,kansas_leavenworth,177.5,26780.0,0.006628080657206871
2003,kansas_marshall,560.0,111320.0,0.005030542579949695
2003,kansas_pottawatomie,6551.0,35565.0,0.1841979474202165
2003,kansas_riley,1282.0,18525.0,0.06920377867746288
2003,kansas_cheyenne,2527.0,3372.0,0.7494068801897983
2003,kansas_decatur,773.0,1741.0,0.44399770246984493
2003,kansas_graham,917.0,1889.0,0.48544203282159876
2003,kansas_norton,2200.0,2756.0,0.7982583454281568
2003,kansas_rawlins,1020.0,1633.0,0.6246172688303735
2003,kansas_sheridan,6988.0,8980.0,0.778173719376392
2003,kansas_sherman,4992.0,6937.0,0.7196194320311374
2003,kansas_thomas,11375.0,17677.0,0.6434915426825819
2003,kansas_barber,593.0,3611.0,0.16422043755192467
2003,kansas_comanche,443.0,1263.0,0.3507521773555028
2003,kansas_edwards,12680.0,15850.0,0.8
2003,kansas_harper,776.3333333333334,3589.0,0.2163090925977524
2003,kansas_harvey,10064.0,33993.0,0.2960609537257671
2003,kansas_kingman,3483.0,8964.0,0.3885542168674699
2003,kansas_kiowa,7808.0,10354.0,0.7541046938381302
2003,kansas_pawnee,12830.0,13798.0,0.9298449050587042
2003,kansas_pratt,11734.0,15132.0,0.7754427702881311
2003,kansas_reno,13824.0,33466.0,0.41307595768840016
2003,kansas_sedgwick,15424.0,32809.0,0.4701149074948947
2003,kansas_stafford,12357.0,18327.0,0.6742511049271567
2003,kansas_sumner,2367.0,27496.0,0.08608524876345651
2003,kansas_allen,3961.27841781874,55839.0,0.07094107018067551
2003,kansas_bourbon,602.0,36924.0,0.016303759072689848
2003,kansas_butler,1742.0,36587.0,0.04761253997321453
2003,kansas_cherokee,452.0,103025.0,0.00438728463965057
2003,kansas_cowley,976.0,23766.0,0.041067070605066064
2003,kansas_crawford,954.0,70222.0,0.013585486030019082
2003,kansas_elk,3961.27841781874,12035.0,0.32914652412286993
2003,kansas_greenwood,36.0,23120.0,0.0015570934256055363
2003,kansas_labette,3961.27841781874,40191.0,0.09856133009426836
2003,kansas_montgomery,1104.5,32218.0,0.03428207834129989
2003,kansas_wilson,1244.0,54540.0,0.02280894756142281
2003,kansas_clark,217.0,285.0,0.7614035087719299
2003,kansas_finney,14508.0,17050.0,0.850909090909091
