Year,State,County,Value,sta_con,yield(t/ha)
2004,alabama,dallas,32.0,alabama_dallas,2.1504
2004,alabama,lowndes,25.0,alabama_lowndes,1.68
2004,alabama,other (combined) counties,30.0,alabama_other (combined) counties,2.016
2004,alabama,perry,28.0,alabama_perry,1.8816
2004,alabama,baldwin,31.0,alabama_baldwin,2.0831999999999997
2004,alabama,escambia,33.0,alabama_escambia,2.2176
2004,alabama,monroe,34.0,alabama_monroe,2.2847999999999997
2004,alabama,other (combined) counties,27.0,alabama_other (combined) counties,1.8143999999999998
2004,alabama,calhoun,39.0,alabama_calhoun,2.6208
2004,alabama,cherokee,40.0,alabama_cherokee,2.6879999999999997
2004,alabama,cullman,42.0,alabama_cullman,2.8224
2004,alabama,de kalb,39.0,alabama_de kalb,2.6208
2004,alabama,etowah,41.0,alabama_etowah,2.7552
2004,alabama,jackson,34.0,alabama_jackson,2.2847999999999997
2004,alabama,marshall,30.0,alabama_marshall,2.016
2004,alabama,other (combined) counties,37.0,alabama_other (combined) counties,2.4863999999999997
2004,alabama,colbert,35.0,alabama_colbert,2.352
2004,alabama,franklin,30.0,alabama_franklin,2.016
2004,alabama,lauderdale,31.0,alabama_lauderdale,2.0831999999999997
2004,alabama,lawrence,36.0,alabama_lawrence,2.4192
2004,alabama,limestone,40.0,alabama_limestone,2.6879999999999997
2004,alabama,madison,35.0,alabama_madison,2.352
2004,alabama,marion,38.0,alabama_marion,2.5536
2004,alabama,morgan,33.0,alabama_morgan,2.2176
2004,alabama,fayette,37.0,alabama_fayette,2.4863999999999997
2004,alabama,other (combined) counties,29.0,alabama_other (combined) counties,1.9487999999999999
2004,alabama,talladega,37.0,alabama_talladega,2.4863999999999997
2004,alabama,tuscaloosa,44.0,alabama_tuscaloosa,2.9568
2004,alabama,covington,27.0,alabama_covington,1.8143999999999998
2004,alabama,geneva,36.0,alabama_geneva,2.4192
2004,alabama,henry,30.0,alabama_henry,2.016
2004,alabama,houston,29.0,alabama_houston,1.9487999999999999
2004,alabama,other (combined) counties,29.0,alabama_other (combined) counties,1.9487999999999999
2004,arkansas,conway,34.0,arkansas_conway,2.2847999999999997
2004,arkansas,faulkner,33.0,arkansas_faulkner,2.2176
2004,arkansas,other (combined) counties,33.0,arkansas_other (combined) counties,2.2176
2004,arkansas,pulaski,38.0,arkansas_pulaski,2.5536
2004,arkansas,arkansas,46.0,arkansas_arkansas,3.0911999999999997
2004,arkansas,crittenden,38.0,arkansas_crittenden,2.5536
2004,arkansas,cross,42.0,arkansas_cross,2.8224
2004,arkansas,lee,38.0,arkansas_lee,2.5536
2004,arkansas,lonoke,37.0,arkansas_lonoke,2.4863999999999997
2004,arkansas,monroe,37.0,arkansas_monroe,2.4863999999999997
2004,arkansas,phillips,41.0,arkansas_phillips,2.7552
2004,arkansas,prairie,43.0,arkansas_prairie,2.8895999999999997
2004,arkansas,saint francis,39.0,arkansas_saint francis,2.6208
2004,arkansas,woodruff,35.0,arkansas_woodruff,2.352
2004,arkansas,clay,40.0,arkansas_clay,2.6879999999999997
2004,arkansas,craighead,40.0,arkansas_craighead,2.6879999999999997
2004,arkansas,greene,39.0,arkansas_greene,2.6208
2004,arkansas,independence,34.0,arkansas_independence,2.2847999999999997
2004,arkansas,jackson,34.0,arkansas_jackson,2.2847999999999997
2004,arkansas,lawrence,37.0,arkansas_lawrence,2.4863999999999997
2004,arkansas,mississippi,43.0,arkansas_mississippi,2.8895999999999997
2004,arkansas,poinsett,42.0,arkansas_poinsett,2.8224
2004,arkansas,randolph,41.0,arkansas_randolph,2.7552
2004,arkansas,white,33.0,arkansas_white,2.2176
2004,arkansas,clark,33.0,arkansas_clark,2.2176
2004,arkansas,other (combined) counties,26.0,arkansas_other (combined) counties,1.7471999999999999
2004,arkansas,ashley,36.0,arkansas_ashley,2.4192
2004,arkansas,chicot,39.0,arkansas_chicot,2.6208
2004,arkansas,desha,40.0,arkansas_desha,2.6879999999999997
2004,arkansas,drew,38.0,arkansas_drew,2.5536
2004,arkansas,jefferson,34.0,arkansas_jefferson,2.2847999999999997
2004,arkansas,lincoln,38.0,arkansas_lincoln,2.5536
2004,arkansas,lafayette,37.0,arkansas_lafayette,2.4863999999999997
2004,arkansas,little river,35.0,arkansas_little river,2.352
2004,arkansas,miller,38.0,arkansas_miller,2.5536
2004,arkansas,other (combined) counties,31.0,arkansas_other (combined) counties,2.0831999999999997
2004,arkansas,crawford,34.0,arkansas_crawford,2.2847999999999997
2004,arkansas,franklin,35.0,arkansas_franklin,2.352
2004,arkansas,johnson,35.0,arkansas_johnson,2.352
2004,arkansas,logan,40.0,arkansas_logan,2.6879999999999997
2004,arkansas,pope,35.0,arkansas_pope,2.352
2004,arkansas,sebastian,34.0,arkansas_sebastian,2.2847999999999997
2004,arkansas,yell,34.0,arkansas_yell,2.2847999999999997
2004,delaware,kent,43.5,delaware_kent,2.9232
2004,delaware,new castle,38.5,delaware_new castle,2.5871999999999997
2004,delaware,sussex,43.0,delaware_sussex,2.8895999999999997
2004,florida,madison,30.0,florida_madison,2.016
2004,florida,other (combined) counties,26.0,florida_other (combined) counties,1.7471999999999999
2004,florida,suwannee,31.0,florida_suwannee,2.0831999999999997
2004,florida,calhoun,34.0,florida_calhoun,2.2847999999999997
2004,florida,escambia,36.0,florida_escambia,2.4192
2004,florida,gadsden,32.0,florida_gadsden,2.1504
2004,florida,holmes,33.0,florida_holmes,2.2176
2004,florida,jackson,35.0,florida_jackson,2.352
2004,florida,jefferson,35.0,florida_jefferson,2.352
2004,florida,other (combined) counties,29.0,florida_other (combined) counties,1.9487999999999999
2004,florida,santa rosa,42.0,florida_santa rosa,2.8224
2004,florida,washington,39.0,florida_washington,2.6208
2004,georgia,bleckley,29.0,georgia_bleckley,1.9487999999999999
2004,georgia,dodge,33.0,georgia_dodge,2.2176
2004,georgia,houston,26.0,georgia_houston,1.7471999999999999
2004,georgia,johnson,24.0,georgia_johnson,1.6128
2004,georgia,laurens,25.0,georgia_laurens,1.68
2004,georgia,montgomery,29.0,georgia_montgomery,1.9487999999999999
2004,georgia,other (combined) counties,26.0,georgia_other (combined) counties,1.7471999999999999
2004,georgia,peach,26.0,georgia_peach,1.7471999999999999
2004,georgia,pulaski,29.0,georgia_pulaski,1.9487999999999999
2004,georgia,treutlen,25.0,georgia_treutlen,1.68
2004,georgia,washington,27.0,georgia_washington,1.8143999999999998
2004,georgia,wheeler,36.0,georgia_wheeler,2.4192
2004,georgia,bulloch,31.0,georgia_bulloch,2.0831999999999997
2004,georgia,burke,34.0,georgia_burke,2.2847999999999997
2004,georgia,candler,33.0,georgia_candler,2.2176
2004,georgia,effingham,33.0,georgia_effingham,2.2176
2004,georgia,emanuel,31.0,georgia_emanuel,2.0831999999999997
2004,georgia,jefferson,28.0,georgia_jefferson,1.8816
2004,georgia,jenkins,33.0,georgia_jenkins,2.2176
2004,georgia,other (combined) counties,28.0,georgia_other (combined) counties,1.8816
2004,georgia,screven,30.0,georgia_screven,2.016
2004,georgia,other (combined) counties,33.0,georgia_other (combined) counties,2.2176
2004,georgia,franklin,35.0,georgia_franklin,2.352
2004,georgia,hart,41.0,georgia_hart,2.7552
2004,georgia,other (combined) counties,29.0,georgia_other (combined) counties,1.9487999999999999
2004,georgia,bartow,32.0,georgia_bartow,2.1504
2004,georgia,chattooga,36.0,georgia_chattooga,2.4192
2004,georgia,floyd,46.0,georgia_floyd,3.0911999999999997
2004,georgia,gordon,35.0,georgia_gordon,2.352
2004,georgia,murray,32.0,georgia_murray,2.1504
2004,georgia,other (combined) counties,22.0,georgia_other (combined) counties,1.4784
2004,georgia,polk,27.0,georgia_polk,1.8143999999999998
2004,georgia,walker,38.0,georgia_walker,2.5536
2004,georgia,atkinson,30.0,georgia_atkinson,2.016
2004,georgia,ben hill,36.0,georgia_ben hill,2.4192
2004,georgia,berrien,35.0,georgia_berrien,2.352
2004,georgia,brooks,43.0,georgia_brooks,2.8895999999999997
2004,georgia,coffee,31.0,georgia_coffee,2.0831999999999997
2004,georgia,colquitt,31.0,georgia_colquitt,2.0831999999999997
2004,georgia,cook,25.0,georgia_cook,1.68
2004,georgia,crisp,25.0,georgia_crisp,1.68
2004,georgia,dooly,34.0,georgia_dooly,2.2847999999999997
2004,georgia,irwin,31.0,georgia_irwin,2.0831999999999997
2004,georgia,jeff davis,33.0,georgia_jeff davis,2.2176
2004,georgia,lowndes,27.0,georgia_lowndes,1.8143999999999998
2004,georgia,other (combined) counties,28.0,georgia_other (combined) counties,1.8816
2004,georgia,telfair,27.0,georgia_telfair,1.8143999999999998
2004,georgia,tift,30.0,georgia_tift,2.016
2004,georgia,turner,23.0,georgia_turner,1.5455999999999999
2004,georgia,wilcox,29.0,georgia_wilcox,1.9487999999999999
2004,georgia,worth,34.0,georgia_worth,2.2847999999999997
2004,georgia,appling,32.0,georgia_appling,2.1504
2004,georgia,bacon,26.0,georgia_bacon,1.7471999999999999
2004,georgia,bryan,23.0,georgia_bryan,1.5455999999999999
2004,georgia,evans,30.0,georgia_evans,2.016
2004,georgia,other (combined) counties,28.0,georgia_other (combined) counties,1.8816
2004,georgia,pierce,26.0,georgia_pierce,1.7471999999999999
2004,georgia,tattnall,28.0,georgia_tattnall,1.8816
2004,georgia,toombs,30.0,georgia_toombs,2.016
2004,georgia,ware,33.0,georgia_ware,2.2176
2004,georgia,wayne,36.0,georgia_wayne,2.4192
2004,georgia,decatur,34.0,georgia_decatur,2.2847999999999997
2004,georgia,early,41.0,georgia_early,2.7552
2004,georgia,grady,27.0,georgia_grady,1.8143999999999998
2004,georgia,lee,39.0,georgia_lee,2.6208
2004,georgia,miller,46.0,georgia_miller,3.0911999999999997
2004,georgia,other (combined) counties,34.0,georgia_other (combined) counties,2.2847999999999997
2004,georgia,randolph,38.0,georgia_randolph,2.5536
2004,georgia,seminole,37.0,georgia_seminole,2.4863999999999997
2004,georgia,sumter,31.0,georgia_sumter,2.0831999999999997
2004,georgia,terrell,32.0,georgia_terrell,2.1504
2004,georgia,thomas,39.0,georgia_thomas,2.6208
2004,georgia,webster,25.0,georgia_webster,1.68
2004,georgia,macon,29.0,georgia_macon,1.9487999999999999
2004,georgia,marion,28.0,georgia_marion,1.8816
2004,georgia,other (combined) counties,30.0,georgia_other (combined) counties,2.016
2004,georgia,taylor,25.0,georgia_taylor,1.68
2004,illinois,de witt,54.0,illinois_de witt,3.6287999999999996
2004,illinois,logan,56.0,illinois_logan,3.7632
2004,illinois,macon,55.0,illinois_macon,3.6959999999999997
2004,illinois,marshall,53.0,illinois_marshall,3.5616
2004,illinois,mason,49.0,illinois_mason,3.2927999999999997
2004,illinois,mclean,54.0,illinois_mclean,3.6287999999999996
2004,illinois,menard,52.0,illinois_menard,3.4943999999999997
2004,illinois,peoria,55.0,illinois_peoria,3.6959999999999997
2004,illinois,stark,56.0,illinois_stark,3.7632
2004,illinois,tazewell,54.0,illinois_tazewell,3.6287999999999996
2004,illinois,woodford,54.0,illinois_woodford,3.6287999999999996
2004,illinois,champaign,53.0,illinois_champaign,3.5616
2004,illinois,ford,49.0,illinois_ford,3.2927999999999997
2004,illinois,iroquois,49.0,illinois_iroquois,3.2927999999999997
2004,illinois,kankakee,49.0,illinois_kankakee,3.2927999999999997
2004,illinois,livingston,51.0,illinois_livingston,3.4271999999999996
2004,illinois,piatt,54.0,illinois_piatt,3.6287999999999996
2004,illinois,vermilion,52.0,illinois_vermilion,3.4943999999999997
2004,illinois,clark,52.0,illinois_clark,3.4943999999999997
2004,illinois,clay,43.0,illinois_clay,2.8895999999999997
2004,illinois,coles,54.0,illinois_coles,3.6287999999999996
2004,illinois,crawford,47.0,illinois_crawford,3.1584
2004,illinois,cumberland,50.0,illinois_cumberland,3.36
2004,illinois,douglas,54.0,illinois_douglas,3.6287999999999996
2004,illinois,edgar,56.0,illinois_edgar,3.7632
2004,illinois,effingham,50.0,illinois_effingham,3.36
2004,illinois,fayette,47.0,illinois_fayette,3.1584
2004,illinois,jasper,51.0,illinois_jasper,3.4271999999999996
2004,illinois,lawrence,46.0,illinois_lawrence,3.0911999999999997
2004,illinois,marion,46.0,illinois_marion,3.0911999999999997
2004,illinois,moultrie,55.0,illinois_moultrie,3.6959999999999997
2004,illinois,richland,45.0,illinois_richland,3.024
2004,illinois,shelby,50.0,illinois_shelby,3.36
2004,illinois,boone,49.0,illinois_boone,3.2927999999999997
2004,illinois,cook,46.0,illinois_cook,3.0911999999999997
2004,illinois,de kalb,50.0,illinois_de kalb,3.36
2004,illinois,du page,42.0,illinois_du page,2.8224
2004,illinois,grundy,49.0,illinois_grundy,3.2927999999999997
2004,illinois,kane,47.0,illinois_kane,3.1584
2004,illinois,kendall,52.0,illinois_kendall,3.4943999999999997
2004,illinois,la salle,51.0,illinois_la salle,3.4271999999999996
2004,illinois,lake,29.0,illinois_lake,1.9487999999999999
2004,illinois,mchenry,43.0,illinois_mchenry,2.8895999999999997
2004,illinois,will,48.0,illinois_will,3.2256
2004,illinois,bureau,51.0,illinois_bureau,3.4271999999999996
2004,illinois,carroll,56.0,illinois_carroll,3.7632
2004,illinois,henry,52.0,illinois_henry,3.4943999999999997
2004,illinois,jo daviess,52.0,illinois_jo daviess,3.4943999999999997
2004,illinois,lee,49.0,illinois_lee,3.2927999999999997
2004,illinois,mercer,53.0,illinois_mercer,3.5616
2004,illinois,ogle,50.0,illinois_ogle,3.36
2004,illinois,putnam,53.0,illinois_putnam,3.5616
2004,illinois,rock island,52.0,illinois_rock island,3.4943999999999997
2004,illinois,stephenson,50.0,illinois_stephenson,3.36
2004,illinois,whiteside,51.0,illinois_whiteside,3.4271999999999996
2004,illinois,winnebago,43.0,illinois_winnebago,2.8895999999999997
2004,illinois,edwards,48.0,illinois_edwards,3.2256
2004,illinois,franklin,42.0,illinois_franklin,2.8224
2004,illinois,gallatin,41.0,illinois_gallatin,2.7552
2004,illinois,hamilton,45.0,illinois_hamilton,3.024
2004,illinois,hardin,38.0,illinois_hardin,2.5536
2004,illinois,jefferson,41.0,illinois_jefferson,2.7552
2004,illinois,massac,36.0,illinois_massac,2.4192
2004,illinois,pope,37.0,illinois_pope,2.4863999999999997
2004,illinois,saline,43.0,illinois_saline,2.8895999999999997
2004,illinois,wabash,49.0,illinois_wabash,3.2927999999999997
2004,illinois,wayne,46.0,illinois_wayne,3.0911999999999997
2004,illinois,white,47.0,illinois_white,3.1584
2004,illinois,alexander,45.0,illinois_alexander,3.024
2004,illinois,clinton,49.0,illinois_clinton,3.2927999999999997
2004,illinois,jackson,42.0,illinois_jackson,2.8224
2004,illinois,johnson,44.0,illinois_johnson,2.9568
2004,illinois,monroe,46.0,illinois_monroe,3.0911999999999997
2004,illinois,perry,42.0,illinois_perry,2.8224
2004,illinois,pulaski,43.0,illinois_pulaski,2.8895999999999997
2004,illinois,randolph,42.0,illinois_randolph,2.8224
2004,illinois,st clair,46.0,illinois_st clair,3.0911999999999997
2004,illinois,union,40.0,illinois_union,2.6879999999999997
2004,illinois,washington,43.0,illinois_washington,2.8895999999999997
2004,illinois,williamson,39.0,illinois_williamson,2.6208
2004,illinois,adams,49.0,illinois_adams,3.2927999999999997
2004,illinois,brown,47.0,illinois_brown,3.1584
2004,illinois,fulton,51.0,illinois_fulton,3.4271999999999996
2004,illinois,hancock,52.0,illinois_hancock,3.4943999999999997
2004,illinois,henderson,51.0,illinois_henderson,3.4271999999999996
2004,illinois,knox,55.0,illinois_knox,3.6959999999999997
2004,illinois,mcdonough,52.0,illinois_mcdonough,3.4943999999999997
2004,illinois,schuyler,52.0,illinois_schuyler,3.4943999999999997
2004,illinois,warren,55.0,illinois_warren,3.6959999999999997
2004,illinois,bond,48.0,illinois_bond,3.2256
2004,illinois,calhoun,51.0,illinois_calhoun,3.4271999999999996
2004,illinois,cass,51.0,illinois_cass,3.4271999999999996
2004,illinois,christian,52.0,illinois_christian,3.4943999999999997
2004,illinois,greene,52.0,illinois_greene,3.4943999999999997
2004,illinois,jersey,51.0,illinois_jersey,3.4271999999999996
2004,illinois,macoupin,50.0,illinois_macoupin,3.36
2004,illinois,madison,46.0,illinois_madison,3.0911999999999997
2004,illinois,montgomery,50.0,illinois_montgomery,3.36
2004,illinois,morgan,55.0,illinois_morgan,3.6959999999999997
2004,illinois,pike,50.0,illinois_pike,3.36
2004,illinois,sangamon,54.0,illinois_sangamon,3.6287999999999996
2004,illinois,scott,52.0,illinois_scott,3.4943999999999997
2004,indiana,bartholomew,51.2,indiana_bartholomew,3.44064
2004,indiana,boone,54.6,indiana_boone,3.66912
2004,indiana,clinton,54.8,indiana_clinton,3.6825599999999996
2004,indiana,decatur,54.5,indiana_decatur,3.6624
2004,indiana,grant,52.9,indiana_grant,3.55488
2004,indiana,hamilton,53.6,indiana_hamilton,3.60192
2004,indiana,hancock,51.9,indiana_hancock,3.4876799999999997
2004,indiana,hendricks,51.9,indiana_hendricks,3.4876799999999997
2004,indiana,howard,54.5,indiana_howard,3.6624
2004,indiana,johnson,54.7,indiana_johnson,3.67584
2004,indiana,madison,52.3,indiana_madison,3.5145599999999995
2004,indiana,marion,56.6,indiana_marion,3.80352
2004,indiana,morgan,52.9,indiana_morgan,3.55488
2004,indiana,rush,55.7,indiana_rush,3.74304
2004,indiana,shelby,55.8,indiana_shelby,3.7497599999999998
2004,indiana,tipton,57.3,indiana_tipton,3.8505599999999998
2004,indiana,blackford,53.4,indiana_blackford,3.5884799999999997
2004,indiana,delaware,50.2,indiana_delaware,3.37344
2004,indiana,fayette,53.0,indiana_fayette,3.5616
2004,indiana,henry,52.6,indiana_henry,3.53472
2004,indiana,jay,52.8,indiana_jay,3.5481599999999998
2004,indiana,randolph,53.3,indiana_randolph,3.5817599999999996
2004,indiana,union,55.1,indiana_union,3.70272
2004,indiana,wayne,53.2,indiana_wayne,3.57504
2004,indiana,carroll,57.0,indiana_carroll,3.8303999999999996
2004,indiana,cass,53.6,indiana_cass,3.60192
2004,indiana,elkhart,50.4,indiana_elkhart,3.3868799999999997
2004,indiana,fulton,49.3,indiana_fulton,3.3129599999999995
2004,indiana,kosciusko,53.1,indiana_kosciusko,3.56832
2004,indiana,marshall,47.8,indiana_marshall,3.2121599999999995
2004,indiana,miami,53.8,indiana_miami,3.6153599999999995
2004,indiana,st. joseph,50.6,indiana_st. joseph,3.40032
2004,indiana,wabash,55.2,indiana_wabash,3.70944
2004,indiana,adams,53.5,indiana_adams,3.5951999999999997
2004,indiana,allen,49.8,indiana_allen,3.3465599999999998
2004,indiana,de kalb,45.6,indiana_de kalb,3.06432
2004,indiana,huntington,55.7,indiana_huntington,3.74304
2004,indiana,lagrange,49.2,indiana_lagrange,3.30624
2004,indiana,noble,50.5,indiana_noble,3.3935999999999997
2004,indiana,steuben,43.9,indiana_steuben,2.95008
2004,indiana,wells,52.4,indiana_wells,3.5212799999999995
2004,indiana,whitley,51.9,indiana_whitley,3.4876799999999997
2004,indiana,benton,52.5,indiana_benton,3.5279999999999996
2004,indiana,jasper,50.3,indiana_jasper,3.3801599999999996
2004,indiana,la porte,51.1,indiana_la porte,3.43392
2004,indiana,lake,51.1,indiana_lake,3.43392
2004,indiana,newton,51.7,indiana_newton,3.47424
2004,indiana,porter,51.4,indiana_porter,3.45408
2004,indiana,pulaski,50.2,indiana_pulaski,3.37344
2004,indiana,starke,48.3,indiana_starke,3.2457599999999998
2004,indiana,white,53.7,indiana_white,3.60864
2004,indiana,harrison,45.5,indiana_harrison,3.0576
2004,indiana,jackson,48.9,indiana_jackson,3.2860799999999997
2004,indiana,lawrence,48.6,indiana_lawrence,3.26592
2004,indiana,monroe,44.0,indiana_monroe,2.9568
2004,indiana,orange,51.1,indiana_orange,3.43392
2004,indiana,other (combined) counties,42.6,indiana_other (combined) counties,2.86272
2004,indiana,perry,42.2,indiana_perry,2.83584
2004,indiana,washington,46.5,indiana_washington,3.1248
2004,indiana,clark,49.1,indiana_clark,3.29952
2004,indiana,dearborn,43.2,indiana_dearborn,2.90304
2004,indiana,franklin,50.4,indiana_franklin,3.3868799999999997
2004,indiana,jefferson,44.3,indiana_jefferson,2.9769599999999996
2004,indiana,jennings,48.8,indiana_jennings,3.2793599999999996
2004,indiana,other (combined) counties,47.2,indiana_other (combined) counties,3.17184
2004,indiana,ripley,44.7,indiana_ripley,3.00384
2004,indiana,scott,47.2,indiana_scott,3.17184
2004,indiana,daviess,52.1,indiana_daviess,3.50112
2004,indiana,dubois,48.6,indiana_dubois,3.26592
2004,indiana,gibson,46.9,indiana_gibson,3.15168
2004,indiana,greene,53.1,indiana_greene,3.56832
2004,indiana,knox,48.0,indiana_knox,3.2256
2004,indiana,martin,49.4,indiana_martin,3.3196799999999995
2004,indiana,pike,49.7,indiana_pike,3.33984
2004,indiana,posey,42.8,indiana_posey,2.8761599999999996
2004,indiana,spencer,40.5,indiana_spencer,2.7216
2004,indiana,sullivan,51.2,indiana_sullivan,3.44064
2004,indiana,vanderburgh,42.5,indiana_vanderburgh,2.856
2004,indiana,warrick,46.5,indiana_warrick,3.1248
2004,indiana,clay,51.9,indiana_clay,3.4876799999999997
2004,indiana,fountain,51.9,indiana_fountain,3.4876799999999997
2004,indiana,montgomery,55.1,indiana_montgomery,3.70272
2004,indiana,owen,49.5,indiana_owen,3.3263999999999996
2004,indiana,parke,49.5,indiana_parke,3.3263999999999996
2004,indiana,putnam,54.1,indiana_putnam,3.63552
2004,indiana,tippecanoe,52.4,indiana_tippecanoe,3.5212799999999995
2004,indiana,vermillion,55.8,indiana_vermillion,3.7497599999999998
2004,indiana,vigo,51.0,indiana_vigo,3.4271999999999996
2004,indiana,warren,52.8,indiana_warren,3.5481599999999998
2004,iowa,boone,52.0,iowa_boone,3.4943999999999997
2004,iowa,dallas,53.2,iowa_dallas,3.57504
2004,iowa,grundy,54.2,iowa_grundy,3.64224
2004,iowa,hamilton,49.6,iowa_hamilton,3.33312
2004,iowa,hardin,50.4,iowa_hardin,3.3868799999999997
2004,iowa,jasper,54.5,iowa_jasper,3.6624
2004,iowa,marshall,51.9,iowa_marshall,3.4876799999999997
2004,iowa,polk,49.9,iowa_polk,3.35328
2004,iowa,poweshiek,53.4,iowa_poweshiek,3.5884799999999997
2004,iowa,story,50.0,iowa_story,3.36
2004,iowa,tama,53.0,iowa_tama,3.5616
2004,iowa,webster,48.1,iowa_webster,3.23232
2004,iowa,benton,50.1,iowa_benton,3.36672
2004,iowa,cedar,49.8,iowa_cedar,3.3465599999999998
2004,iowa,clinton,49.5,iowa_clinton,3.3263999999999996
2004,iowa,iowa,51.8,iowa_iowa,3.4809599999999996
2004,iowa,jackson,50.8,iowa_jackson,3.4137599999999995
2004,iowa,johnson,48.6,iowa_johnson,3.26592
2004,iowa,jones,46.8,iowa_jones,3.1449599999999998
2004,iowa,linn,47.7,iowa_linn,3.20544
2004,iowa,muscatine,51.9,iowa_muscatine,3.4876799999999997
2004,iowa,scott,52.2,iowa_scott,3.50784
2004,iowa,butler,49.8,iowa_butler,3.3465599999999998
2004,iowa,cerro gordo,44.2,iowa_cerro gordo,2.97024
2004,iowa,floyd,45.4,iowa_floyd,3.05088
2004,iowa,franklin,47.5,iowa_franklin,3.1919999999999997
2004,iowa,hancock,43.4,iowa_hancock,2.9164799999999995
2004,iowa,humboldt,47.4,iowa_humboldt,3.1852799999999997
2004,iowa,kossuth,43.0,iowa_kossuth,2.8895999999999997
2004,iowa,mitchell,43.8,iowa_mitchell,2.9433599999999998
2004,iowa,winnebago,42.0,iowa_winnebago,2.8224
2004,iowa,worth,40.9,iowa_worth,2.74848
2004,iowa,wright,49.2,iowa_wright,3.30624
2004,iowa,allamakee,42.6,iowa_allamakee,2.86272
2004,iowa,black hawk,50.6,iowa_black hawk,3.40032
2004,iowa,bremer,49.7,iowa_bremer,3.33984
2004,iowa,buchanan,45.2,iowa_buchanan,3.03744
2004,iowa,chickasaw,44.8,iowa_chickasaw,3.0105599999999995
2004,iowa,clayton,49.2,iowa_clayton,3.30624
2004,iowa,delaware,49.1,iowa_delaware,3.29952
2004,iowa,dubuque,49.9,iowa_dubuque,3.35328
2004,iowa,fayette,47.3,iowa_fayette,3.1785599999999996
2004,iowa,howard,40.4,iowa_howard,2.7148799999999995
2004,iowa,winneshiek,43.2,iowa_winneshiek,2.90304
2004,iowa,buena vista,49.4,iowa_buena vista,3.3196799999999995
2004,iowa,cherokee,54.1,iowa_cherokee,3.63552
2004,iowa,clay,47.3,iowa_clay,3.1785599999999996
2004,iowa,dickinson,44.4,iowa_dickinson,2.9836799999999997
2004,iowa,emmet,43.9,iowa_emmet,2.95008
2004,iowa,lyon,50.5,iowa_lyon,3.3935999999999997
2004,iowa,o brien,48.6,iowa_o brien,3.26592
2004,iowa,osceola,49.3,iowa_osceola,3.3129599999999995
2004,iowa,palo alto,44.3,iowa_palo alto,2.9769599999999996
2004,iowa,plymouth,48.6,iowa_plymouth,3.26592
2004,iowa,pocahontas,45.9,iowa_pocahontas,3.0844799999999997
2004,iowa,sioux,53.6,iowa_sioux,3.60192
2004,iowa,appanoose,52.4,iowa_appanoose,3.5212799999999995
2004,iowa,clarke,45.2,iowa_clarke,3.03744
2004,iowa,decatur,49.8,iowa_decatur,3.3465599999999998
2004,iowa,lucas,47.9,iowa_lucas,3.2188799999999995
2004,iowa,madison,49.5,iowa_madison,3.3263999999999996
2004,iowa,marion,49.5,iowa_marion,3.3263999999999996
2004,iowa,monroe,48.3,iowa_monroe,3.2457599999999998
2004,iowa,ringgold,47.0,iowa_ringgold,3.1584
2004,iowa,union,47.9,iowa_union,3.2188799999999995
2004,iowa,warren,52.0,iowa_warren,3.4943999999999997
2004,iowa,wayne,49.4,iowa_wayne,3.3196799999999995
2004,iowa,davis,52.7,iowa_davis,3.54144
2004,iowa,des moines,55.6,iowa_des moines,3.73632
2004,iowa,henry,54.1,iowa_henry,3.63552
2004,iowa,jefferson,53.6,iowa_jefferson,3.60192
2004,iowa,keokuk,53.2,iowa_keokuk,3.57504
2004,iowa,lee,54.7,iowa_lee,3.67584
2004,iowa,louisa,49.5,iowa_louisa,3.3263999999999996
2004,iowa,mahaska,54.0,iowa_mahaska,3.6287999999999996
2004,iowa,van buren,53.1,iowa_van buren,3.56832
2004,iowa,wapello,53.9,iowa_wapello,3.6220799999999995
2004,iowa,washington,52.5,iowa_washington,3.5279999999999996
2004,iowa,adair,51.7,iowa_adair,3.47424
2004,iowa,adams,50.7,iowa_adams,3.40704
2004,iowa,cass,52.8,iowa_cass,3.5481599999999998
2004,iowa,fremont,51.1,iowa_fremont,3.43392
2004,iowa,mills,49.6,iowa_mills,3.33312
2004,iowa,montgomery,51.5,iowa_montgomery,3.4608
2004,iowa,page,50.3,iowa_page,3.3801599999999996
2004,iowa,pottawattamie,51.4,iowa_pottawattamie,3.45408
2004,iowa,taylor,47.9,iowa_taylor,3.2188799999999995
2004,iowa,audubon,51.7,iowa_audubon,3.47424
2004,iowa,calhoun,46.0,iowa_calhoun,3.0911999999999997
2004,iowa,carroll,51.3,iowa_carroll,3.4473599999999998
2004,iowa,crawford,49.1,iowa_crawford,3.29952
2004,iowa,greene,49.0,iowa_greene,3.2927999999999997
2004,iowa,guthrie,47.4,iowa_guthrie,3.1852799999999997
2004,iowa,harrison,46.0,iowa_harrison,3.0911999999999997
2004,iowa,ida,49.6,iowa_ida,3.33312
2004,iowa,monona,42.9,iowa_monona,2.8828799999999997
2004,iowa,sac,48.4,iowa_sac,3.25248
2004,iowa,shelby,49.4,iowa_shelby,3.3196799999999995
2004,iowa,woodbury,43.9,iowa_woodbury,2.95008
2004,kansas,barton,44.0,kansas_barton,2.9568
2004,kansas,dickinson,41.0,kansas_dickinson,2.7552
2004,kansas,ellis,26.0,kansas_ellis,1.7471999999999999
2004,kansas,ellsworth,37.0,kansas_ellsworth,2.4863999999999997
